2013,9,10,11.5,7.5,0.8,71,-1.4,93,26.16,7.7,0
2013,9,11,4.5,6.7,4.4,70.77,-5,96,26.37,15.61,8
2013,9,12,46.1,8.7,0,70.76,-4.6,98,25.25,6.06,12
2013,9,13,8.9,6.8,0,71.14,-4.4,98,25.59,7.49,40
2013,9,14,3.2,7.8,0,71.2,-0.5,97,26.68,8.62,40
2013,9,15,1.7,7.2,0,70.84,0.7,95,26.9,8.27,25
2013,9,16,27,10.5,0.3,70.29,-1.2,98,26.72,5.94,20
2013,9,17,25.7,10.5,0.8,69.91,-7.8,96,26.12,9.97,40
2013,9,18,35.5,13.8,0.2,69.98,-1,99,27.07,6.33,50
2013,9,19,7.5,8.7,2.6,70.54,-5.3,94,24.63,13.97,60
2013,9,20,0.3,9.4,0.1,71.08,-2.6,87,25.31,10.45,65
2013,9,21,0,7.4,10.6,71.63,-3.3,78,20.14,20.92,55
2013,9,22,0,6.4,10.3,71.92,-0.3,43,20.22,15.91,50
2013,9,23,0,5.4,12,71.82,3.8,26,18.53,20.65,45
2013,9,24,0,6.8,12,71.46,5.7,19,19.59,19.64,30
2013,9,25,0.3,7.9,9.6,71.13,2.2,67,20.07,18.41,22
2013,9,26,6.9,10.5,0,71.14,1.1,95,27.85,2.22,20
2013,9,27,9.2,9.8,0,71.16,2.1,98,28.6,2.86,18
2013,9,28,0.1,7.4,4.4,71.05,3.6,89,25.14,12.12,15
2013,9,29,16.5,4.2,3.2,70.58,3.1,90,26.6,10.74,10
2013,9,30,0,3.5,0,70.28,-0.1,94,26.68,7.01,10
2013,10,1,0.3,7.5,0,70.49,-1.6,98,26.79,5.88,10
2013,10,2,0,7,7.7,70.99,-3.1,90,18.69,17.4,10
2013,10,3,0,5.6,10.8,71.49,1.6,80,20.34,17.19,10
2013,10,4,3.7,5.7,0.7,71.67,4.1,99,27.14,5.72,10
2013,10,5,16.1,6.5,0,71.31,2.2,97,26.85,3.87,0
2013,10,6,0.3,6.1,5.6,71.48,0.1,96,25.76,13.74,0
2013,10,7,0,8.3,11.1,71.58,1,89,21.71,16.74,0
2013,10,8,0,3.1,6.9,71.55,1.7,83,22.04,14.87,0
2013,10,9,0.5,4,2,71.15,-0.3,95,30.5,11.03,0
2013,10,10,53.3,8,0.1,70.14,-5.8,99,23.67,3.63,0
2013,10,11,1.6,7.7,7.5,70.05,-10.8,86,20.52,14.76,60
2013,10,12,0.3,9.7,6.5,70.44,-8,92,21.49,14.69,60
2013,10,13,0,10,9.9,70.93,-5.9,85,21.6,16.67,50
2013,10,14,0,6.6,6.3,71.08,-3.6,82,20.27,11.29,40
2013,10,15,15.6,9.5,5.5,70.64,-3.3,85,21.8,9.8,38
2013,10,16,8.5,9.4,2.3,70.45,-7.2,98,22.46,7.15,45
2013,10,17,0,9.7,9.7,70.95,-4.4,87,20.12,13.65,45
2013,10,18,0,8.6,10.3,71.12,-2.3,47,18.78,14.76,42
2013,10,19,0,8.9,9.7,71.39,3.4,33,21.15,13.23,40
2013,10,20,0,10.3,5.6,71.42,1.5,76,27.23,10.61,35
2013,10,21,0,8.6,8.1,71.46,0.8,78,21.81,12.84,35
2013,10,22,0,14.7,6.7,71.3,2.7,71,21.91,11.51,33
2013,10,23,13.8,11.6,0.4,71.11,1.5,88,26.29,3.71,27
2013,10,24,0,8.1,7.1,71.34,-0.5,93,20.4,11.57,30
2013,10,25,0,6.3,8.6,71.51,3.9,43,21.38,11.26,25
2013,10,26,0,8.7,11.2,71.69,5.3,57,20.94,19.18,19
2013,10,27,1.1,14.2,6.2,71.21,1.9,83,23.91,10.45,18
2013,10,28,0.1,14.1,7.5,70.94,2.5,65,21.56,10.79,17
2013,10,29,7.4,7.3,0.1,70.83,-3.1,98,25.15,5.08,16
2013,10,30,1.2,5.8,0.2,71.12,-4.9,96,24.97,6.22,26
2013,10,31,0,6.4,7.5,71.42,-0.9,92,22.65,10.68,26
2013,11,1,0,7.6,3.9,71.18,-2.4,75,22.04,7.6,20
2013,11,2,6.5,14.6,3.3,70.62,-1.2,81,22.85,6.1,20
2013,11,3,9.8,13.2,0.6,70.14,-6.7,92,24.44,3.17,30
2013,11,4,4.1,14.7,2.7,69.52,-5.6,70,22.82,6.87,35
2013,11,5,9.6,10.1,5,69.3,-8.4,94,21.41,10.67,38
2013,11,6,31.2,11.9,0,69.94,-5.1,99,24.95,1.89,45
2013,11,7,0,10.1,9.2,70.88,-0.2,63,19.98,10.86,65
2013,11,8,8.7,11.8,7.4,70.78,0.4,63,25.3,9.83,55
2013,11,9,5.5,9.7,0,70.34,-8,93,23.86,3.12,60
2013,11,10,18.3,5.4,0,69.75,-10.3,91,24.77,4.78,65
2013,11,11,1.5,8.1,6.2,70.83,-12,80,18.99,8.15,85
2013,11,12,0,5.9,9.4,71.25,-1.4,69,18.66,9.94,85
2013,11,13,0,4.5,7.2,71.27,-3.5,74,19.4,9.15,80
2013,11,14,8.5,7.8,1,70.63,-6.1,89,22.04,4.76,80
2013,11,15,0,10.1,2.6,70.71,-5.9,81,20.97,5.5,90
2013,11,16,0,6.7,9.3,71.4,-0.5,47,18.63,9.32,85
2013,11,17,0,4.4,4.3,71.1,0.3,24,19.74,6.03,80
2013,11,18,0,9.1,8.3,70.5,-3.5,70,18.61,8.6,77
2013,11,19,4,8.2,0.5,69.77,-4.2,86,22.04,3.05,75
2013,11,20,0.6,6.7,2.2,69.31,-7.7,96,22.36,6.1,80
2013,11,21,0.8,10.5,4.2,68.75,-11.4,93,20.83,7.25,80
2013,11,22,2.8,10,7.4,69.07,-12.2,77,17.56,8.87,80
2013,11,23,16.5,6.7,0,69.59,-10,97,21.47,2.9,83
2013,11,24,18.4,4.9,0,70,-11.2,98,24.42,3.55,100
2013,11,25,2.8,6,7,70.19,-19.5,84,17.36,8.34,120
2013,11,26,3.7,4.8,0,70.36,-20.9,85,19.65,3.97,125
2013,11,27,0,7.7,8.8,70.69,-15.1,67,15.57,8.46,130
2013,11,28,0.3,5.3,2.1,71.09,-8.8,57,20.87,4.9,125
2013,11,29,6.7,8,5.7,70.74,-8.4,29,18.66,6.87,125
2013,11,30,4.9,5.2,5.8,70.18,-12.9,59,18.14,6.66,135
2013,12,1,0,5.8,8.7,70.86,-8.6,24,15.07,8.05,140
2013,12,2,0,11.6,8.6,71.43,-2.7,27,16.87,7.92,135
2013,12,3,0,3.9,8.7,71.69,-0.5,11,17.7,7.46,125
2013,12,4,0,7.6,8.6,71.35,-4.4,52,18,7.5,125
2013,12,5,4.5,11.4,6.4,70.81,-8.3,65,18.33,6.92,120
2013,12,6,10.7,7,0,70.06,-14.5,98,22.06,1.69,125
2013,12,7,3.6,8.8,0,70.66,-14.5,92,20.73,2.11,140
