time	Qobs
2003-10-01	0.035
2003-10-02	2.328
2003-10-03	2.072
2003-10-04	2.342
2003-10-05	2.730
2003-10-06	2.770
2003-10-07	3.654
2003-10-08	1.813
2003-10-09	2.209
2003-10-10	1.372
2003-10-11	1.607
2003-10-12	1.254
2003-10-13	2.036
2003-10-14	1.331
2003-10-15	0.001
2003-10-16	0.001
2003-10-17	4.439
2003-10-18	2.973
2003-10-19	2.073
2003-10-20	0.617
2003-10-21	0.813
2003-10-22	0.552
2003-10-23	0.001
2003-10-24	0.073
2003-10-25	0.629
2003-10-26	0.921
2003-10-27	1.227
2003-10-28	0.580
2003-10-29	0.001
2003-10-30	0.831
2003-10-31	1.476
2003-11-01	1.615
2003-11-02	1.286
2003-11-03	1.136
2003-11-04	0.421
2003-11-05	7.610
2003-11-06	0.001
2003-11-07	0.001
2003-11-08	0.676
2003-11-09	0.870
2003-11-10	0.001
2003-11-11	1.384
2003-11-12	1.163
2003-11-13	0.613
2003-11-14	0.613
2003-11-15	1.846
2003-11-16	1.298
2003-11-17	0.001
2003-11-18	1.091
2003-11-19	0.815
2003-11-20	4.295
2003-11-21	4.295
2003-11-22	0.843
2003-11-23	0.001
2003-11-24	0.367
2003-11-25	1.613
2003-11-26	1.460
2003-11-27	0.638
2003-11-28	0.638
2003-11-29	0.098
2003-11-30	0.036
2003-12-01	0.404
2003-12-02	0.953
2003-12-03	2.003
2003-12-04	0.195
2003-12-05	0.195
2003-12-06	1.041
2003-12-07	0.001
2003-12-08	0.001
2003-12-09	0.822
2003-12-10	2.521
2003-12-11	1.114
2003-12-12	0.704
2003-12-13	1.322
2003-12-14	0.691
2003-12-15	1.384
2003-12-16	0.711
2003-12-17	0.497
2003-12-18	0.596
2003-12-19	0.001
2003-12-20	0.495
2003-12-21	0.019
2003-12-22	0.777
2003-12-23	6.225
2003-12-24	1.122
2003-12-25	0.001
2003-12-26	0.001
2003-12-27	1.285
2003-12-28	0.941
2003-12-29	0.001
2003-12-30	0.001
2003-12-31	0.001
2004-01-01	0.001
2004-01-02	0.777
2004-01-03	0.001
2004-01-04	0.174
2004-01-05	0.563
2004-01-06	0.897
2004-01-07	0.001
2004-01-08	0.001
2004-01-09	0.001
2004-01-10	0.157
2004-01-11	0.157
2004-01-12	0.057
2004-01-13	0.001
2004-01-14	0.074
2004-01-15	6.075
2004-01-16	6.075
2004-01-17	3.172
2004-01-18	5.918
2004-01-19	0.855
2004-01-20	0.001
2004-01-21	0.001
2004-01-22	0.001
2004-01-23	0.001
2004-01-24	0.001
2004-01-25	0.001
2004-01-26	0.001
2004-01-27	0.001
2004-01-28	0.001
2004-01-29	0.001
2004-01-30	0.001
2004-01-31	0.967
2004-02-01	7.097
2004-02-02	15.149
2004-02-03	15.953
2004-02-04	13.896
2004-02-05	1.207
2004-02-06	3.198
2004-02-07	9.114
2004-02-08	3.695
2004-02-09	6.618
2004-02-10	4.154
2004-02-11	5.292
2004-02-12	1.930
2004-02-13	1.424
2004-02-14	1.294
2004-02-15	0.892
2004-02-16	1.085
2004-02-17	0.911
2004-02-18	8.488
2004-02-19	26.042
2004-02-20	26.042
2004-02-21	26.575
2004-02-22	25.687
2004-02-23	32.451
2004-02-24	36.631
2004-02-25	38.814
2004-02-26	32.634
2004-02-27	32.634
2004-02-28	28.452
2004-02-29	44.725
2004-03-01	61.814
2004-03-02	71.693
2004-03-03	60.850
2004-03-04	35.971
2004-03-05	34.445
2004-03-06	31.725
2004-03-07	27.561
2004-03-08	25.035
2004-03-09	26.514
2004-03-10	26.251
2004-03-11	23.826
2004-03-12	23.481
2004-03-13	23.175
2004-03-14	24.167
2004-03-15	23.460
2004-03-16	23.376
2004-03-17	23.793
2004-03-18	52.253
2004-03-19	81.486
2004-03-20	63.643
2004-03-21	29.541
2004-03-22	55.171
2004-03-23	87.818
2004-03-24	165.656
2004-03-25	188.404
2004-03-26	109.117
2004-03-27	80.832
2004-03-28	56.089
2004-03-29	43.480
2004-03-30	47.842
2004-03-31	124.816
2004-04-01	134.280
2004-04-02	88.026
2004-04-03	48.215
2004-04-04	40.008
2004-04-05	52.558
2004-04-06	83.634
2004-04-07	199.586
2004-04-08	104.671
2004-04-09	77.982
2004-04-10	57.630
2004-04-11	98.073
2004-04-12	122.275
2004-04-13	84.237
2004-04-14	83.690
2004-04-15	101.741
2004-04-16	71.998
2004-04-17	87.676
2004-04-18	92.408
2004-04-19	92.690
2004-04-20	92.690
2004-04-21	44.200
2004-04-22	41.640
2004-04-23	54.980
2004-04-24	262.290
2004-04-25	173.620
2004-04-26	123.590
2004-04-27	183.900
2004-04-28	113.950
2004-04-29	80.300
2004-04-30	64.800
2004-05-01	78.680
2004-05-02	80.160
2004-05-03	58.500
2004-05-04	57.890
2004-05-05	50.960
2004-05-06	33.690
2004-05-07	54.540
2004-05-08	155.750
2004-05-09	169.160
2004-05-10	94.660
2004-05-11	72.420
2004-05-12	58.900
2004-05-13	176.790
2004-05-14	116.410
2004-05-15	84.860
2004-05-16	208.710
2004-05-17	179.170
2004-05-18	111.740
2004-05-19	88.470
2004-05-20	86.920
2004-05-21	66.500
2004-05-22	71.570
2004-05-23	59.780
2004-05-24	44.140
2004-05-25	47.770
2004-05-26	36.360
2004-05-27	40.665
2004-05-28	51.216
2004-05-29	61.561
2004-05-30	151.625
2004-05-31	131.284
2004-06-01	94.011
2004-06-02	66.908
2004-06-03	66.920
2004-06-04	48.800
2004-06-05	52.520
2004-06-06	108.830
2004-06-07	99.310
2004-06-08	73.740
2004-06-09	56.880
2004-06-10	44.320
2004-06-11	43.890
2004-06-12	38.640
2004-06-13	36.930
2004-06-14	39.440
2004-06-15	39.420
2004-06-16	54.680
2004-06-17	215.650
2004-06-18	90.860
2004-06-19	64.140
2004-06-20	57.070
2004-06-21	56.140
2004-06-22	290.440
2004-06-23	253.350
2004-06-24	131.550
2004-06-25	96.210
2004-06-26	71.010
2004-06-27	61.940
2004-06-28	58.200
2004-06-29	53.240
2004-06-30	47.470
2004-07-01	42.690
2004-07-02	40.470
2004-07-03	24.050
2004-07-04	24.480
2004-07-05	21.740
2004-07-06	23.550
2004-07-07	425.820
2004-07-08	157.880
2004-07-09	52.320
2004-07-10	33.350
2004-07-11	27.540
2004-07-12	20.170
2004-07-13	29.030
2004-07-14	21.290
2004-07-15	16.540
2004-07-16	17.630
2004-07-17	14.540
2004-07-18	10.530
2004-07-19	11.790
2004-07-20	12.280
2004-07-21	13.520
2004-07-22	15.190
2004-07-23	9.020
2004-07-24	12.880
2004-07-25	8.360
2004-07-26	10.200
2004-07-27	17.700
2004-07-28	12.700
2004-07-29	3.860
2004-07-30	10.000
2004-07-31	10.200
2004-08-01	12.270
2004-08-02	4.160
2004-08-03	7.430
2004-08-04	12.630
2004-08-05	13.480
2004-08-06	12.180
2004-08-07	5.950
2004-08-08	3.680
2004-08-09	4.860
2004-08-10	3.240
2004-08-11	5.970
2004-08-12	3.710
2004-08-13	5.570
2004-08-14	19.665
2004-08-15	12.506
2004-08-16	8.339
2004-08-17	4.024
2004-08-18	4.240
2004-08-19	7.635
2004-08-20	7.990
2004-08-21	14.260
2004-08-22	0.000
2004-08-23	7.590
2004-08-24	9.854
2004-08-25	14.016
2004-08-26	14.016
2004-08-27	5.448
2004-08-28	5.448
2004-08-29	8.141
2004-08-30	4.269
2004-08-31	31.260
2004-09-01	37.105
2004-09-02	25.270
2004-09-03	25.546
2004-09-04	23.594
2004-09-05	25.783
2004-09-06	19.291
2004-09-07	12.141
2004-09-08	12.884
2004-09-09	12.479
2004-09-10	13.413
2004-09-11	18.071
2004-09-12	16.854
2004-09-13	17.218
2004-09-14	8.035
2004-09-15	9.192
2004-09-16	8.061
2004-09-17	7.426
2004-09-18	4.013
2004-09-19	15.391
2004-09-20	17.498
2004-09-21	16.656
2004-09-22	11.987
2004-09-23	12.794
2004-09-24	11.530
2004-09-25	4.946
2004-09-26	4.878
2004-09-27	6.265
2004-09-28	6.494
2004-09-29	4.617
2004-09-30	5.368
2004-10-01	5.619
2004-10-02	4.772
2004-10-03	4.772
2004-10-04	5.511
2004-10-05	3.526
2004-10-06	3.543
2004-10-07	3.916
2004-10-08	4.241
2004-10-09	3.420
2004-10-10	3.060
2004-10-11	3.181
2004-10-12	3.765
2004-10-13	3.950
2004-10-14	4.214
2004-10-15	2.926
2004-10-16	5.193
2004-10-17	2.677
2004-10-18	6.704
2004-10-19	2.680
2004-10-20	1.662
2004-10-21	2.385
2004-10-22	1.989
2004-10-23	4.636
2004-10-24	2.926
2004-10-25	4.204
2004-10-26	3.396
2004-10-27	2.371
2004-10-28	2.872
2004-10-29	2.702
2004-10-30	2.768
2004-10-31	3.264
2004-11-01	2.886
2004-11-02	2.536
2004-11-03	3.121
2004-11-04	2.973
2004-11-05	2.875
2004-11-06	2.666
2004-11-07	2.638
2004-11-08	1.835
2004-11-09	3.142
2004-11-10	11.669
2004-11-11	20.809
2004-11-12	16.138
2004-11-13	13.167
2004-11-14	7.958
2004-11-15	7.400
2004-11-16	4.043
2004-11-17	3.841
2004-11-18	2.583
2004-11-19	3.192
2004-11-20	3.237
2004-11-21	3.177
2004-11-22	3.333
2004-11-23	2.819
2004-11-24	0.373
2004-11-25	1.970
2004-11-26	3.618
2004-11-27	3.778
2004-11-28	1.853
2004-11-29	0.075
2004-11-30	4.599
2004-12-01	5.364
2004-12-02	2.358
2004-12-03	2.577
2004-12-04	1.483
2004-12-05	0.327
2004-12-06	1.758
2004-12-07	2.303
2004-12-08	1.808
2004-12-09	2.127
2004-12-10	2.580
2004-12-11	1.882
2004-12-12	1.703
2004-12-13	2.621
2004-12-14	1.014
2004-12-15	2.499
2004-12-16	3.600
2004-12-17	3.218
2004-12-18	0.001
2004-12-19	0.001
2004-12-20	2.407
2004-12-21	1.981
2004-12-22	2.356
2004-12-23	1.304
2004-12-24	2.666
2004-12-25	3.302
2004-12-26	4.187
2004-12-27	6.334
2004-12-28	2.938
2004-12-29	5.583
2004-12-30	4.230
2004-12-31	6.021
2005-01-01	6.876
2005-01-02	1.896
2005-01-03	3.078
2005-01-04	2.209
2005-01-05	1.589
2005-01-06	2.263
2005-01-07	1.282
2005-01-08	1.775
2005-01-09	1.310
2005-01-10	0.789
2005-01-11	2.782
2005-01-12	3.109
2005-01-13	5.991
2005-01-14	6.607
2005-01-15	8.295
2005-01-16	2.937
2005-01-17	2.731
2005-01-18	3.706
2005-01-19	2.275
2005-01-20	2.252
2005-01-21	2.700
2005-01-22	4.804
2005-01-23	3.570
2005-01-24	3.657
2005-01-25	2.982
2005-01-26	2.870
2005-01-27	6.950
2005-01-28	1.508
2005-01-29	8.839
2005-01-30	6.735
2005-01-31	4.033
2005-02-01	2.651
2005-02-02	3.583
2005-02-03	5.492
2005-02-04	2.467
2005-02-05	3.711
2005-02-06	5.621
2005-02-07	4.606
2005-02-08	5.440
2005-02-09	7.093
2005-02-10	3.394
2005-02-11	3.627
2005-02-12	5.221
2005-02-13	7.585
2005-02-14	6.827
2005-02-15	13.329
2005-02-16	46.850
2005-02-17	261.447
2005-02-18	146.305
2005-02-19	50.166
2005-02-20	38.380
2005-02-21	38.380
2005-02-22	24.065
2005-02-23	13.845
2005-02-24	12.921
2005-02-25	1.703
2005-02-26	0.147
2005-02-27	9.267
2005-02-28	18.355
2005-03-01	16.748
2005-03-02	19.875
2005-03-03	10.050
2005-03-04	9.795
2005-03-05	13.089
2005-03-06	6.117
2005-03-07	4.782
2005-03-08	7.606
2005-03-09	5.957
2005-03-10	5.379
2005-03-11	7.498
2005-03-12	11.130
2005-03-13	9.022
2005-03-14	4.320
2005-03-15	4.290
2005-03-16	5.414
2005-03-17	2.803
2005-03-18	1.374
2005-03-19	1.386
2005-03-20	1.656
2005-03-21	1.358
2005-03-22	2.251
2005-03-23	1.197
2005-03-24	0.006
2005-03-25	0.154
2005-03-26	0.995
2005-03-27	12.335
2005-03-28	28.732
2005-03-29	19.080
2005-03-30	21.693
2005-03-31	35.602
2005-04-01	20.822
2005-04-02	12.249
2005-04-03	12.667
2005-04-04	4.333
2005-04-05	1.180
2005-04-06	2.381
2005-04-07	0.001
2005-04-08	0.637
2005-04-09	0.637
2005-04-10	10.531
2005-04-11	15.276
2005-04-12	13.783
2005-04-13	11.883
2005-04-14	11.607
2005-04-15	2.566
2005-04-16	2.509
2005-04-17	2.509
2005-04-18	0.669
2005-04-19	11.202
2005-04-20	17.322
2005-04-21	18.066
2005-04-22	14.879
2005-04-23	15.920
2005-04-24	35.000
2005-04-25	24.839
2005-04-26	17.247
2005-04-27	5.996
2005-04-28	0.802
2005-04-29	1.212
2005-04-30	0.001
2005-05-01	4.594
2005-05-02	7.127
2005-05-03	7.296
2005-05-04	63.251
2005-05-05	163.856
2005-05-06	376.572
2005-05-07	77.351
2005-05-08	44.509
2005-05-09	224.625
2005-05-10	181.439
2005-05-11	74.414
2005-05-12	224.787
2005-05-13	133.837
2005-05-14	248.953
2005-05-15	381.988
2005-05-16	234.114
2005-05-17	107.328
2005-05-18	106.735
2005-05-19	68.924
2005-05-20	100.547
2005-05-21	69.412
2005-05-22	173.427
2005-05-23	194.928
2005-05-24	219.879
2005-05-25	141.722
2005-05-26	118.390
2005-05-27	725.334
2005-05-28	725.334
2005-05-29	155.281
2005-05-30	115.611
2005-05-31	95.590
2005-06-01	93.127
2005-06-02	90.966
2005-06-03	104.043
2005-06-04	103.490
2005-06-05	49.727
2005-06-06	42.323
2005-06-07	36.133
2005-06-08	34.421
2005-06-09	35.352
2005-06-10	32.739
2005-06-11	29.474
2005-06-12	31.657
2005-06-13	29.697
2005-06-14	75.422
2005-06-15	63.865
2005-06-16	42.603
2005-06-17	48.432
2005-06-18	277.642
2005-06-19	446.462
2005-06-20	856.860
2005-06-21	1595.740
2005-06-22	1332.410
2005-06-23	491.405
2005-06-24	302.632
2005-06-25	241.322
2005-06-26	176.614
2005-06-27	166.090
2005-06-28	133.035
2005-06-29	113.781
2005-06-30	105.383
2005-07-01	107.188
2005-07-02	85.944
2005-07-03	77.759
2005-07-04	77.759
2005-07-05	62.578
2005-07-06	55.848
2005-07-07	50.551
2005-07-08	47.188
2005-07-09	46.794
2005-07-10	45.298
2005-07-11	40.596
2005-07-12	38.870
2005-07-13	35.506
2005-07-14	32.197
2005-07-15	31.476
2005-07-16	18.573
2005-07-17	0.001
2005-07-18	9.794
2005-07-19	33.081
2005-07-20	90.012
2005-07-21	128.109
2005-07-22	77.119
2005-07-23	56.224
2005-07-24	40.693
2005-07-25	32.950
2005-07-26	50.310
2005-07-27	47.807
2005-07-28	52.760
2005-07-29	34.884
2005-07-30	29.897
2005-07-31	25.646
2005-08-01	27.208
2005-08-02	24.499
2005-08-03	24.672
2005-08-04	21.431
2005-08-05	19.343
2005-08-06	32.732
2005-08-07	39.077
2005-08-08	35.061
2005-08-09	35.061
2005-08-10	30.192
2005-08-11	23.329
2005-08-12	20.210
2005-08-13	25.612
2005-08-14	85.725
2005-08-15	153.146
2005-08-16	46.712
2005-08-17	29.293
2005-08-18	24.488
2005-08-19	20.695
2005-08-20	27.261
2005-08-21	30.058
2005-08-22	30.059
2005-08-23	24.681
2005-08-24	12.015
2005-08-25	27.792
2005-08-26	22.876
2005-08-27	46.699
2005-08-28	51.073
2005-08-29	34.175
2005-08-30	23.667
2005-08-31	23.990
2005-09-01	28.651
2005-09-02	314.697
2005-09-03	178.806
2005-09-04	157.212
2005-09-05	73.686
2005-09-06	48.830
2005-09-07	37.219
2005-09-08	32.570
2005-09-09	28.663
2005-09-10	28.738
2005-09-11	28.185
2005-09-12	23.018
2005-09-13	28.789
2005-09-14	23.086
2005-09-15	20.355
2005-09-16	27.209
2005-09-17	20.748
2005-09-18	19.429
2005-09-19	18.572
2005-09-20	18.294
2005-09-21	21.055
2005-09-22	19.000
2005-09-23	17.482
2005-09-24	16.385
2005-09-25	18.530
2005-09-26	19.868
2005-09-27	19.321
2005-09-28	17.846
2005-09-29	17.316
2005-09-30	18.654
2005-10-01	17.201
2005-10-02	18.817
2005-10-03	358.031
2005-10-04	130.737
2005-10-05	56.792
2005-10-06	39.289
2005-10-07	29.122
2005-10-08	27.991
2005-10-09	26.967
2005-10-10	21.479
2005-10-11	23.234
2005-10-12	23.234
2005-10-13	20.208
2005-10-14	18.250
2005-10-15	18.250
2005-10-16	19.002
2005-10-17	19.112
2005-10-18	19.624
2005-10-19	21.123
2005-10-20	20.366
2005-10-21	16.126
2005-10-22	17.510
2005-10-23	17.783
2005-10-24	16.257
2005-10-25	16.672
2005-10-26	15.418
2005-10-27	17.231
2005-10-28	25.484
2005-10-29	34.584
2005-10-30	34.584
2005-10-31	17.682
2005-11-01	15.253
2005-11-02	20.535
2005-11-03	14.525
2005-11-04	13.659
2005-11-05	15.238
2005-11-06	13.322
2005-11-07	13.322
2005-11-08	16.823
2005-11-09	17.482
2005-11-10	12.201
2005-11-11	12.200
2005-11-12	19.129
2005-11-13	19.447
2005-11-14	15.682
2005-11-15	15.418
2005-11-16	13.285
2005-11-17	14.175
2005-11-18	14.612
2005-11-19	12.706
2005-11-20	13.385
2005-11-21	13.010
2005-11-22	14.038
2005-11-23	12.643
2005-11-24	11.977
2005-11-25	12.581
2005-11-26	12.549
2005-11-27	13.028
2005-11-28	11.505
2005-11-29	11.283
2005-11-30	10.690
2005-12-01	11.661
2005-12-02	11.096
2005-12-03	14.095
2005-12-04	12.336
2005-12-05	12.139
2005-12-06	11.800
2005-12-07	11.663
2005-12-08	11.838
2005-12-09	10.369
2005-12-10	13.711
2005-12-11	13.618
2005-12-12	14.047
2005-12-13	12.926
2005-12-14	13.166
2005-12-15	11.809
2005-12-16	13.718
2005-12-17	13.340
2005-12-18	10.061
2005-12-19	12.679
2005-12-20	11.310
2005-12-21	11.443
2005-12-22	11.363
2005-12-23	9.246
2005-12-24	10.601
2005-12-25	10.867
2005-12-26	10.831
2005-12-27	11.224
2005-12-28	12.028
2005-12-29	11.661
2005-12-30	13.834
2005-12-31	12.912
2006-01-01	12.703
2006-01-02	12.692
2006-01-03	11.736
2006-01-04	11.684
2006-01-05	12.242
2006-01-06	13.274
2006-01-07	16.158
2006-01-08	14.802
2006-01-09	14.802
2006-01-10	14.802
2006-01-11	14.802
2006-01-12	15.187
2006-01-13	13.247
2006-01-14	16.209
2006-01-15	12.267
2006-01-16	11.908
2006-01-17	10.652
2006-01-18	10.651
2006-01-19	10.651
2006-01-20	17.588
2006-01-21	16.809
2006-01-22	15.175
2006-01-23	12.119
2006-01-24	11.930
2006-01-25	10.521
2006-01-26	10.716
2006-01-27	10.274
2006-01-28	10.326
2006-01-29	10.136
2006-01-30	10.930
2006-01-31	10.880
2006-02-01	10.397
2006-02-02	10.280
2006-02-03	11.637
2006-02-04	10.558
2006-02-05	10.183
2006-02-06	10.435
2006-02-07	10.757
2006-02-08	10.971
2006-02-09	10.441
2006-02-10	9.989
2006-02-11	10.456
2006-02-12	10.136
2006-02-13	10.136
2006-02-14	9.581
2006-02-15	10.685
2006-02-16	10.360
2006-02-17	10.499
2006-02-18	11.565
2006-02-19	11.767
2006-02-20	12.177
2006-02-21	10.995
2006-02-22	11.793
2006-02-23	11.881
2006-02-24	14.319
2006-02-25	71.917
2006-02-26	65.552
2006-02-27	25.234
2006-02-28	30.190
2006-03-01	37.044
2006-03-02	22.916
2006-03-03	8.492
2006-03-04	6.920
2006-03-05	4.535
2006-03-06	4.362
2006-03-07	5.019
2006-03-08	4.821
2006-03-09	4.630
2006-03-10	4.095
2006-03-11	4.620
2006-03-12	7.205
2006-03-13	10.779
2006-03-14	9.877
2006-03-15	10.627
2006-03-16	19.864
2006-03-17	14.666
2006-03-18	9.448
2006-03-19	6.965
2006-03-20	59.340
2006-03-21	221.400
2006-03-22	143.665
2006-03-23	84.189
2006-03-24	37.371
2006-03-25	21.768
2006-03-26	17.954
2006-03-27	19.701
2006-03-28	20.548
2006-03-29	13.816
2006-03-30	8.545
2006-03-31	13.174
2006-04-01	49.048
2006-04-02	38.796
2006-04-03	18.259
2006-04-04	12.147
2006-04-05	10.646
2006-04-06	18.128
2006-04-07	21.074
2006-04-08	12.846
2006-04-09	9.205
2006-04-10	21.294
2006-04-11	39.149
2006-04-12	113.238
2006-04-13	141.243
2006-04-14	65.640
2006-04-15	66.079
2006-04-16	40.043
2006-04-17	24.436
2006-04-18	16.545
2006-04-19	13.574
2006-04-20	11.069
2006-04-21	11.250
2006-04-22	14.076
2006-04-23	21.223
2006-04-24	17.472
2006-04-25	15.809
2006-04-26	42.729
2006-04-27	55.072
